age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y,date,id,contact_month,contact_year,previous_contact
37.0,blue-collar,DIVORCED,basic.4y,0,1,0,telephone,391,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2018-08-17,10a68b60-0b64-478b-9b8d-0712e2acc993,8,2018,0
51.0,blue-collar,MARRIED,basic.9y,0,0,0,telephone,470,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2017-03-31,8b7960e1-755d-4cd1-8560-324a05005bf3,3,2017,0
52.0,management,MARRIED,university.degree,0,0,0,telephone,268,4,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2019-06-08,1fa820eb-8988-44ff-9a82-cafb78390861,6,2019,0
39.0,blue-collar,MARRIED,basic.9y,0,0,0,telephone,793,5,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2017-09-06,1b630ccb-8921-4774-8b2d-d0c33ad9c1bd,9,2017,0
50.0,management,MARRIED,basic.9y,0,0,0,telephone,219,4,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2015-02-25,23f550b1-e8b8-4303-96a2-078fd0dae3d3,2,2015,0
53.0,retired,DIVORCED,basic.4y,0,0,0,telephone,460,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2018-07-11,bb377169-f3e0-4920-905f-4509b409bb14,7,2018,0
51.0,technician,MARRIED,professional.course,0,1,1,telephone,246,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2017-03-12,7e80589f-1434-4ebd-969d-8d47f24ed6e7,3,2017,0
,admin.,SINGLE,university.degree,0,1,0,telephone,194,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2017-11-01,676d876d-bc97-4aee-984a-91506011b09b,11,2017,0
55.0,blue-collar,MARRIED,basic.4y,0,1,0,telephone,413,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2016-10-14,84972ce4-5583-486d-9db8-b43492bac7ae,10,2016,0
42.0,unemployed,MARRIED,basic.4y,0,1,0,telephone,574,6,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2018-10-02,05898e42-7e59-41d5-a71f-dd2902a5ba1a,10,2018,0
47.0,admin.,DIVORCED,university.degree,0,1,0,telephone,256,4,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2017-04-26,31918fe0-1b97-4984-ac52-0df92341da06,4,2017,0
,blue-collar,MARRIED,basic.9y,0,1,0,telephone,88,2,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2015-03-13,6dc53ac3-9fc4-4b3f-82f5-e6f66c8a57b0,3,2015,0
37.0,self-employed,DIVORCED,university.degree,0,1,1,telephone,146,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2017-04-03,239f8f77-2b83-42ee-86a5-539da20171a3,4,2017,0
37.0,self-employed,DIVORCED,university.degree,0,1,0,telephone,596,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2019-05-07,e22eea3e-927a-4db1-ab47-a76bf0c52e89,5,2019,0
45.0,blue-collar,MARRIED,basic.4y,0,1,0,telephone,170,2,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2017-01-20,b9646058-2369-4c9d-9ee8-f59b655a1ed1,1,2017,0
30.0,admin.,SINGLE,high.school,0,0,0,telephone,139,1,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2015-10-27,ced04321-0cc4-494b-9447-509bc6aca083,10,2015,0
30.0,admin.,SINGLE,high.school,0,0,0,telephone,577,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2019-02-21,d11855a1-b40d-4c17-9fed-e9be83f83ca0,2,2019,0
38.0,blue-collar,MARRIED,basic.6y,0,0,0,telephone,177,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2017-06-14,aaaf7e06-63b1-42be-82c5-8a386078243e,6,2017,0
31.0,services,MARRIED,high.school,0,1,0,telephone,335,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2015-04-13,b4e492f8-85c1-449f-8ddd-0c8a39cb3c3b,4,2015,0
48.0,blue-collar,MARRIED,basic.9y,0,1,0,telephone,262,2,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2015-03-24,76ceec37-ee27-4c5a-b45e-ce670fd1a0ee,3,2015,0
,admin.,SINGLE,high.school,0,1,0,telephone,115,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2018-02-21,d8515833-7211-4505-a0e5-dba2b259f7ad,2,2018,0
44.0,blue-collar,MARRIED,basic.9y,0,1,0,telephone,136,4,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2015-04-17,bfe5e83d-f50b-41a6-b106-25e96f8ed736,4,2015,0
38.0,blue-collar,SINGLE,basic.9y,0,1,0,telephone,289,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2015-12-05,81bf8e92-3544-441a-93ac-53a01559fccf,12,2015,0
48.0,blue-collar,MARRIED,basic.9y,0,1,0,telephone,529,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2017-07-15,d3946c06-624d-4a35-92e5-4bd5f5d7d084,7,2017,0
41.0,blue-collar,MARRIED,basic.4y,0,1,0,telephone,247,2,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2018-01-26,4137c373-4600-4714-a2ba-148437219619,1,2018,0
32.0,services,MARRIED,high.school,0,0,0,telephone,72,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2015-09-02,ffa78ac9-9392-483d-ab0e-0d150a07d765,9,2015,0
56.0,admin.,MARRIED,high.school,0,1,0,telephone,166,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2017-09-16,7c212c67-c0b7-4059-a181-bebb27b1ca40,9,2017,0
39.0,technician,MARRIED,university.degree,0,1,0,telephone,320,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2018-02-28,34e9977a-a71f-422a-aafe-70f51b1b041c,2,2018,0
33.0,technician,MARRIED,professional.course,0,1,0,telephone,307,4,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2019-07-15,c77f2259-6054-4bea-b071-b7ef030c047a,7,2019,0
31.0,admin.,MARRIED,high.school,0,0,0,telephone,220,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2018-12-28,c4264ffb-d731-4c98-92af-7d4f45cb66af,12,2018,0
54.0,retired,DIVORCED,professional.course,0,0,0,telephone,241,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2016-03-07,2aac123f-0f9b-4738-9a88-96749e09e6bc,3,2016,0
26.0,services,DIVORCED,professional.course,0,0,0,telephone,241,1,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2018-09-12,f5f8d41d-5192-4398-9830-cc7413cd2af8,9,2018,0
54.0,blue-collar,MARRIED,professional.course,0,1,1,telephone,198,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2017-09-30,eece569b-64a0-4c29-b14a-ecd18d57194e,9,2017,0
45.0,management,MARRIED,professional.course,0,0,0,telephone,98,2,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2019-09-18,e5f9e3da-9f87-421f-95ea-b08798ed20a8,9,2019,0
41.0,blue-collar,DIVORCED,basic.6y,0,1,0,telephone,391,2,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2015-06-13,d3eec660-8535-44b8-8280-ff9a8f8c0206,6,2015,0
35.0,admin.,SINGLE,university.degree,0,0,1,telephone,126,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2018-04-19,53c39b26-97eb-4854-b1f8-01ead64264c9,4,2018,0
28.0,admin.,MARRIED,high.school,0,1,0,telephone,55,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2019-06-25,cadc687c-2497-4532-9c6e-c451c4c34831,6,2019,0
34.0,self-employed,MARRIED,university.degree,0,1,1,telephone,86,4,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2018-06-17,f2dfaef4-7873-4f9c-9c52-5e2ce21a87d4,6,2018,0
,retired,SINGLE,high.school,0,0,0,telephone,166,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2015-12-07,4d1ac36a-2ef9-40be-acfd-ecbe628263e4,12,2015,0
35.0,admin.,MARRIED,high.school,0,0,0,telephone,66,4,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2019-12-04,edb7bea2-36b7-4617-8528-d604d3136f99,12,2019,0
39.0,technician,MARRIED,basic.6y,0,0,1,telephone,155,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2015-07-06,82c9927e-f383-4b02-936a-36534070a85f,7,2015,0
30.0,services,MARRIED,professional.course,0,0,0,telephone,311,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2018-02-02,b14ad741-c900-480b-9d79-027487fad3b2,2,2018,0
35.0,blue-collar,MARRIED,basic.9y,0,0,0,telephone,63,5,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2019-06-09,1bb3af27-3735-4273-925d-4ec04932c932,6,2019,0
,management,MARRIED,university.degree,0,0,0,telephone,236,10,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2018-06-26,f2759d28-c537-4773-82f8-6e56dce7aa94,6,2018,0
34.0,blue-collar,MARRIED,basic.9y,0,0,1,telephone,92,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2015-12-19,8cc0a279-01fa-40bb-969d-adee90fa08dd,12,2015,0
29.0,management,SINGLE,university.degree,0,1,0,telephone,253,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2019-10-02,6484493d-9bd5-4275-82c0-b6e921eb1cd1,10,2019,0
37.0,admin.,MARRIED,basic.4y,0,1,0,telephone,65,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2016-07-11,7c0dcf0a-9cea-476a-90e5-06a76d0496ff,7,2016,0
25.0,blue-collar,MARRIED,basic.9y,0,1,0,telephone,41,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2018-09-10,f01bed87-73a7-44bd-b027-4e2ba8a662e3,9,2018,0
31.0,blue-collar,MARRIED,basic.9y,0,0,0,telephone,163,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2017-05-11,34b6d344-68c5-495d-84c6-80b09eedc2c6,5,2017,0
56.0,admin.,MARRIED,basic.9y,0,0,0,telephone,10,11,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2019-02-02,f2a41ec5-7c0f-4c6d-ad27-aa7368f363d9,2,2019,0
39.0,services,MARRIED,professional.course,0,0,0,telephone,221,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2016-02-28,94134c04-7f28-4c9e-b11a-aa2e8c3ab3ff,2,2016,0
27.0,blue-collar,MARRIED,basic.9y,0,0,0,telephone,484,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2017-01-13,bba392d4-32d7-4121-8d6f-8b91293f5ef3,1,2017,0
52.0,management,MARRIED,university.degree,0,0,0,telephone,467,5,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2018-04-16,bcaeb91e-b49d-4b75-a385-7e516f066ab7,4,2018,0
39.0,technician,MARRIED,university.degree,0,1,0,telephone,241,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2017-07-23,cbebe0ac-2669-4f36-81b8-970d3705eab2,7,2017,0
34.0,management,SINGLE,university.degree,0,0,0,telephone,248,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2017-04-25,9f79873a-93ce-40ae-9e89-b0cdf7a65a3e,4,2017,0
47.0,services,DIVORCED,high.school,0,0,0,telephone,198,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2017-07-26,08f42e38-f283-4fe9-85a3-2604e00ba22e,7,2017,0
31.0,blue-collar,MARRIED,basic.6y,0,1,0,telephone,212,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2015-02-16,4b2c1d9f-8ba6-4248-b457-f0fc3c673ae3,2,2015,0
33.0,admin.,MARRIED,high.school,0,1,1,telephone,115,4,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2018-01-18,4a6d83e3-2532-478e-9e8d-c654a907b70c,1,2018,0
36.0,blue-collar,MARRIED,basic.6y,0,0,0,telephone,58,7,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2017-09-06,4bb939cd-1caa-42bb-a8f1-084462726db7,9,2017,0
31.0,services,SINGLE,high.school,0,0,0,telephone,456,6,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2018-08-07,022a78e7-ccb4-4b65-96c6-0d636dde0ba9,8,2018,0
36.0,blue-collar,MARRIED,basic.6y,0,1,0,telephone,145,4,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2019-02-25,78614b0e-f777-4f7b-a18a-f827c0469d49,2,2019,0
,blue-collar,MARRIED,basic.4y,0,1,0,telephone,300,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2015-06-02,90640271-ffc3-4386-a2fc-0a09cf79f0d8,6,2015,0
41.0,management,MARRIED,high.school,0,0,0,telephone,264,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2019-05-08,5bb41fb8-beae-46ef-906f-b17e2811a2de,5,2019,0
40.0,admin.,MARRIED,basic.9y,0,1,1,telephone,184,4,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2019-12-11,288fe62d-b5e9-4b02-9d5f-51f12d4a8324,12,2019,0
40.0,services,MARRIED,high.school,0,1,0,telephone,177,4,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2018-07-03,8cfba0d1-f737-4af2-afb3-743bdc831c4c,7,2018,0
29.0,blue-collar,MARRIED,basic.9y,0,0,0,telephone,65,5,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2016-12-31,2c81f822-a9d6-4c4b-98f2-8a40db8b7966,12,2016,0
39.0,blue-collar,MARRIED,basic.9y,0,0,0,telephone,299,5,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2016-01-05,36fd43ca-2e55-40e7-9cac-d0a86cef1b73,1,2016,0
,blue-collar,SINGLE,high.school,0,1,0,telephone,93,4,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2015-08-21,ebb65634-fae3-4917-ac08-31cd2793117d,8,2015,0
50.0,blue-collar,MARRIED,basic.4y,0,1,0,telephone,22,5,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2017-01-20,def47244-40d0-4cb1-9734-95e96e9a907b,1,2017,0
47.0,blue-collar,MARRIED,basic.4y,0,0,0,telephone,170,8,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2018-12-01,cc31d8dc-c731-4675-9c6c-c8725c0336f0,12,2018,0
37.0,admin.,MARRIED,,0,0,0,telephone,89,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2017-02-12,9246ff33-e1e1-4350-b241-99a569e29b5e,2,2017,0
37.0,admin.,MARRIED,high.school,0,1,0,telephone,166,4,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2016-08-25,3ea50883-0e1e-4db8-8ecc-ad3625dd38c2,8,2016,0
32.0,unemployed,MARRIED,basic.9y,0,0,0,telephone,128,3,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2016-09-24,bf4626d5-6417-4aed-b4b6-504cdc8bf4bc,9,2016,0
56.0,admin.,MARRIED,high.school,0,1,1,telephone,197,3,,0,NONEXISTENT,1.1,,-36.4,,5191.0,0,2018-12-20,5b2126ad-05cd-4473-a5f6-7132fa6bfe28,12,2018,0
36.0,services,MARRIED,high.school,0,1,0,telephone,395,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2018-04-06,452db49e-a21f-4131-9093-698fa5dacb2c,4,2018,0
51.0,technician,MARRIED,professional.course,0,1,0,telephone,220,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2015-02-09,67427941-ea25-4024-9737-ebf6f0ebc5e6,2,2015,0
47.0,blue-collar,DIVORCED,basic.4y,0,0,1,telephone,298,2,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2017-01-02,344e696d-e28f-4975-8f8d-5df3618f4715,1,2017,0
54.0,technician,MARRIED,university.degree,0,0,1,telephone,123,7,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2015-09-26,63527240-dc13-41cf-b4d2-825d2eec5404,9,2015,0
41.0,blue-collar,MARRIED,basic.4y,0,0,0,telephone,334,7,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2018-02-07,8588ac63-aa4d-44d9-9919-12acf1529c1d,2,2018,0
44.0,blue-collar,MARRIED,high.school,0,1,0,telephone,73,3,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2019-10-05,e76327e8-4a67-4187-b11b-681a88d5cfe2,10,2019,0
41.0,admin.,SINGLE,university.degree,0,1,1,telephone,186,6,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2017-11-25,e20dfd96-94a9-4b9f-804f-2fec6b9687d1,11,2017,0
57.0,services,DIVORCED,high.school,0,0,0,telephone,78,3,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2017-11-22,76253052-219e-496f-9c7b-a21ea39645ff,11,2017,0
44.0,blue-collar,MARRIED,high.school,0,0,0,telephone,13,5,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2015-09-19,4ef21e6f-2629-47de-93b2-7536a9e32419,9,2015,0
42.0,admin.,SINGLE,,0,0,0,telephone,51,9,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2017-05-30,ca1b5a34-cb5d-4264-9bc3-f45b88df30d8,5,2017,0
,admin.,DIVORCED,university.degree,0,0,0,telephone,303,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2019-04-28,15eaa498-7167-468f-a8b1-a922845a0c07,4,2019,0
35.0,services,MARRIED,high.school,0,0,0,telephone,159,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2016-10-23,4d1d5451-4313-40a6-849e-bb16167f45b7,10,2016,0
,,MARRIED,,0,0,0,telephone,103,8,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2015-04-24,76c87201-b181-449b-b8bf-e5d348bd56db,4,2015,0
35.0,admin.,SINGLE,basic.4y,0,0,0,telephone,95,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2018-10-09,b4381c4e-a7b3-4cdb-88f4-c717d18c8755,10,2018,0
37.0,technician,MARRIED,basic.9y,0,1,0,telephone,46,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2018-05-08,c1700e66-377d-487e-8b5d-8942d45dceb0,5,2018,0
52.0,housemaid,MARRIED,basic.4y,0,1,0,telephone,84,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2016-03-22,09a13105-a703-4373-a410-6f23979e64b7,3,2016,0
,admin.,MARRIED,basic.9y,0,1,0,telephone,344,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2017-01-20,c5e50159-f081-4f96-b7d0-4ac669cd4382,1,2017,0
31.0,technician,MARRIED,professional.course,0,0,0,telephone,157,5,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2019-04-25,c9f3caed-2dad-486d-b284-a9ecc6604b9c,4,2019,0
40.0,blue-collar,DIVORCED,basic.6y,0,0,0,telephone,162,4,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2018-03-27,4782a4ed-43a4-4c1d-a5ec-74329f72c227,3,2018,0
45.0,entrepreneur,MARRIED,basic.9y,0,0,0,telephone,249,4,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2019-11-25,487ef12c-a647-44b5-be0a-b9743a2f3b4c,11,2019,0
47.0,management,MARRIED,university.degree,0,0,0,telephone,24,12,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2019-08-25,c5c74ffc-2bbf-4a4e-8fb8-fcacf2fdb804,8,2019,0
39.0,admin.,MARRIED,high.school,0,0,0,telephone,185,4,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2017-11-16,058994d7-ff88-4fd6-8384-82b909742e2e,11,2017,0
45.0,admin.,DIVORCED,university.degree,0,1,0,telephone,212,5,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2017-05-03,54fc88d2-5b44-4553-a78b-52bba9a904e4,5,2017,0
26.0,admin.,SINGLE,high.school,0,1,0,telephone,195,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2015-03-27,fc887e2f-3f2f-4758-a5db-9a2cf3b19483,3,2015,0
36.0,blue-collar,SINGLE,basic.4y,0,1,0,telephone,143,4,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2017-05-06,49b9a426-5cd6-4e11-bcde-e639d3eeb414,5,2017,0
33.0,blue-collar,MARRIED,basic.9y,0,0,0,telephone,68,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2018-04-28,271a9ae0-b131-44e6-bd5f-06c10940a775,4,2018,0
38.0,management,MARRIED,university.degree,0,1,0,telephone,274,6,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2015-07-16,8053ee9a-3860-4bc1-bf9c-05bf7c8d062f,7,2015,0
50.0,blue-collar,MARRIED,basic.4y,0,1,0,telephone,152,5,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2017-04-30,52552a40-12ab-41f0-a206-b3d01749bfb9,4,2017,0
37.0,blue-collar,SINGLE,high.school,0,0,0,telephone,325,4,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2016-04-14,7a643f5c-8f23-4970-9487-f6d6814f54a5,4,2016,0
39.0,blue-collar,MARRIED,basic.9y,0,0,0,telephone,249,4,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2015-02-25,e4304f3d-6195-4b22-ae33-96fe7933871a,2,2015,0
36.0,admin.,SINGLE,high.school,0,1,1,telephone,111,4,,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,2016-06-21,16215941-19ad-4e75-beff-528328adb37c,6,2016,0
35.0,admin.,MARRIED,high.school,0,1,0,telephone,81,4,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2016-01-04,02649330-8dd6-4079-abf7-ac9d07b26ee0,1,2016,0
31.0,blue-collar,MARRIED,basic.9y,0,1,0,telephone,181,4,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2016-01-30,ff85a5eb-d78d-4b28-bf30-f55677b4f0bc,1,2016,0
31.0,unemployed,SINGLE,professional.course,0,0,0,telephone,92,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.856,5191.0,0,2018-09-19,658ae337-3bd5-4e96-8e0b-3e51c699101f,9,2018,0
,blue-collar,MARRIED,basic.9y,0,0,0,telephone,85,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.856,5191.0,0,2017-12-07,148a0886-0057-4c77-8152-33cc82c7d379,12,2017,0
51.0,entrepreneur,DIVORCED,,0,1,0,telephone,141,6,,0,NONEXISTENT,1.1,93.994,-36.4,4.856,5191.0,0,2015-07-16,227b36b0-c94e-4f1c-a856-d75e71bad41c,7,2015,0
,blue-collar,DIVORCED,basic.9y,0,1,0,telephone,182,6,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2018-08-03,28e61d8e-9311-4563-9c0e-14fe73df46dc,8,2018,0
25.0,services,MARRIED,high.school,0,1,0,telephone,530,7,,0,NONEXISTENT,1.1,93.994,-36.4,4.856,5191.0,0,2015-09-18,3d7fb0df-56d9-4428-8939-3fc0b228e87c,9,2015,0
40.0,housemaid,SINGLE,university.degree,0,0,0,telephone,160,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.856,5191.0,0,2018-06-19,553ff4ea-8d8a-4826-a570-eaf8cdbb30d9,6,2018,0
28.0,services,MARRIED,high.school,0,1,0,telephone,176,4,,0,NONEXISTENT,1.1,93.994,-36.4,,5191.0,0,2015-05-24,ea276f01-617c-4c8e-b715-678d90cf1484,5,2015,0
29.0,management,MARRIED,university.degree,0,0,0,telephone,134,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.856,5191.0,0,2017-08-02,a4205438-f6fa-431d-89c9-b77550cebcb5,8,2017,0
57.0,blue-collar,MARRIED,professional.course,0,0,0,telephone,514,5,,0,NONEXISTENT,1.1,,-36.4,,5191.0,0,2015-02-15,8f1ee303-c2aa-4e46-9a4b-c6d1f8682ca5,2,2015,0
53.0,blue-collar,MARRIED,basic.9y,0,0,0,telephone,181,5,,0,NONEXISTENT,1.1,93.994,-36.4,4.856,5191.0,0,2018-08-17,1977cc30-a70b-4266-9449-2847494b1219,8,2018,0
,blue-collar,MARRIED,basic.9y,0,0,0,telephone,504,4,,0,NONEXISTENT,1.1,93.994,-36.4,4.856,5191.0,1,2016-05-03,4adcdaf3-966b-49a5-862e-a11944e284b8,5,2016,0
60.0,technician,DIVORCED,professional.course,0,1,0,telephone,160,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.856,5191.0,0,2016-02-17,a50bab37-5a30-4182-bd10-64b63a895ae6,2,2016,0
,blue-collar,MARRIED,basic.4y,0,0,0,telephone,267,3,,0,NONEXISTENT,1.1,93.994,-36.4,4.856,5191.0,0,2019-10-01,a7045ff5-195a-49c0-9c66-e0939a01c441,10,2019,0
30.0,admin.,MARRIED,university.degree,0,1,0,telephone,907,2,,0,NONEXISTENT,1.1,93.994,-36.4,4.856,5191.0,0,2016-10-02,24e52cb8-e23b-4a52-a13c-61ba87d54a3f,10,2016,0
34.0,technician,MARRIED,university.degree,0,0,0,telephone,200,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.856,5191.0,0,2019-04-12,b8c12ff6-8a1f-4c85-835f-b66618ab732e,4,2019,0
43.0,technician,SINGLE,professional.course,0,0,0,telephone,139,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.856,5191.0,0,2019-06-06,17052673-a589-4ab4-87f4-657affde6ed8,6,2019,0
38.0,blue-collar,MARRIED,basic.6y,0,1,0,telephone,147,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.856,5191.0,0,2017-10-11,f35babc0-77c5-4fe7-95a8-bd7a5227ccb2,10,2017,0
35.0,admin.,SINGLE,university.degree,0,1,0,telephone,153,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.856,5191.0,0,2016-02-17,4493533b-1eb9-4356-8842-cfd4d2cb6c6f,2,2016,0
26.0,admin.,SINGLE,high.school,0,0,0,telephone,109,1,,0,NONEXISTENT,1.1,93.994,-36.4,4.856,5191.0,0,2018-02-07,641305b0-e988-44c5-b49e-63b43783f51f,2,2018,0
